"DATA","MAQUINA","INICIO","FIM","COD_MOTIVO","DESC","GRUPO","OBS"
"2026-02-05","Rodadeira 02","07:20","11:30","TU001","Produção","TU",""
"2026-02-05","Rodadeira 02","11:30","12:30","PP006","Refeição (Almoço, Jantar e Lanche)","PP",""
"2026-02-05","Rodadeira 02","12:30","16:48","TU001","Produção","TU",""
"2026-02-04","Rodadeira 02","07:00","11:30","TU001","Produção","TU",""
"2026-02-04","Rodadeira 02","11:30","12:30","PP006","Refeição (Almoço, Jantar e Lanche)","PP",""
"2026-02-04","Rodadeira 02","12:30","14:30","TU001","Produção","TU",""
"2026-02-04","Rodadeira 02","14:30","16:48","TU001","Produção","TU",""
"2026-01-30","Rodadeira 02","07:00","11:30","TU001","Produção","TU",""
"2026-01-30","Rodadeira 02","11:30","12:30","PP006","Refeição (Almoço, Jantar e Lanche)","PP",""
"2026-01-30","Rodadeira 02","12:30","13:30","RE008","Regulagem-Problema Equipamento","RET",""
"2026-01-30","Rodadeira 02","13:30","16:48","TU001","Produção","TU",""
"2026-01-29","Rodadeira 02","07:00","11:30","TU001","Produção","TU",""
"2026-01-29","Rodadeira 02","11:30","12:30","PP006","Refeição (Almoço, Jantar e Lanche)","PP",""
"2026-01-29","Rodadeira 02","12:30","13:30","TU001","Produção","TU",""
"2026-01-29","Rodadeira 02","13:30","14:30","RE008","Regulagem-Problema Equipamento","RET",""
"2026-01-29","Rodadeira 02","14:30","15:00","TU001","Produção","TU",""
"2026-01-29","Rodadeira 02","15:00","16:48","RE008","Regulagem-Problema Equipamento","RET",""
"2026-02-05","Prensa Debrum 03","07:00","08:25","TU001","Produção","TU",""
"2026-02-05","Prensa Debrum 03","08:25","08:30","TU004","Retirada de Material","TU",""
"2026-02-05","Prensa Debrum 03","08:30","09:30","TU001","Produção","TU",""
"2026-02-05","Prensa Debrum 03","09:30","10:35","TU001","Produção","TU",""
"2026-02-05","Prensa Debrum 03","10:35","10:40","TU004","Retirada de Material","TU",""
"2026-02-05","Prensa Debrum 03","10:40","11:30","TU001","Produção","TU",""
"2026-02-05","Prensa Debrum 03","11:30","12:30","PP006","Refeição (Almoço, Jantar e Lanche)","PP",""
"2026-02-05","Prensa Debrum 03","12:30","13:30","TU001","Produção","TU",""
"2026-02-05","Prensa Debrum 03","13:30","13:35","TU004","Retirada de Material","TU",""
"2026-02-05","Prensa Debrum 03","13:35","14:35","TU001","Produção","TU",""
"2026-02-05","Prensa Debrum 03","14:35","14:40","TU004","Retirada de Material","TU",""
"2026-02-05","Prensa Debrum 03","14:40","15:40","TU001","Produção","TU",""
"2026-02-05","Prensa Debrum 03","15:40","15:45","TU004","Retirada de Material","TU",""
"2026-02-05","Prensa Debrum 03","15:45","16:48","TU001","Produção","TU",""
"2026-02-04","Prensa Debrum 03","07:00","08:00","TU001","Produção","TU",""
"2026-02-04","Prensa Debrum 03","08:00","08:40","IN033","Revezamento","IND",""
"2026-02-04","Prensa Debrum 03","08:40","09:40","TU001","Produção","TU",""
"2026-02-04","Prensa Debrum 03","09:40","09:45","TU004","Retirada de Material","TU",""
"2026-02-04","Prensa Debrum 03","09:45","10:35","TU001","Produção","TU",""
"2026-02-04","Prensa Debrum 03","10:35","10:40","TU004","Retirada de Material","TU",""
"2026-02-04","Prensa Debrum 03","10:40","11:30","IN033","Revezamento","IND",""
"2026-02-04","Prensa Debrum 03","11:30","12:30","PP006","Refeição (Almoço, Jantar e Lanche)","PP",""
"2026-02-04","Prensa Debrum 03","12:30","13:25","TU001","Produção","TU",""
"2026-02-04","Prensa Debrum 03","13:25","13:40","TU004","Retirada de Material","TU",""
"2026-02-04","Prensa Debrum 03","13:40","14:10","TU001","Produção","TU",""
"2026-02-04","Prensa Debrum 03","14:10","14:30","RE002","Inspeção ou Troca Ferramental","RET",""
"2026-02-04","Prensa Debrum 03","14:30","15:00","IN033","Revezamento","IND",""
"2026-02-05","Rodadeira 01","09:30","11:30","TU001","Produção","TU",""
"2026-02-05","Rodadeira 01","11:30","12:30","PP006","Refeição (Almoço, Jantar e Lanche)","PP",""
"2026-02-05","Rodadeira 01","12:30","13:55","TU001","Produção","TU",""
"2026-02-05","Rodadeira 01","13:55","15:00","IN033","Revezamento","IND",""
"2026-02-05","Rodadeira 01","15:00","16:48","TU001","Produção","TU",""
"2026-02-04","Rodadeira 01","07:40","08:30","TU001","Produção","TU",""
"2026-02-04","Rodadeira 01","08:30","14:30","IN033","Revezamento","IND",""
"2026-02-04","Rodadeira 01","14:30","15:00","TU001","Produção","TU",""
"2026-02-26","Perf. Telha Ondulada V8","07:00","08:40","TU001","Produção","TU",""
"2026-02-26","Perf. Telha Ondulada V8","08:40","10:40","TU001","Produção","TU",""
"2026-02-26","Perf. Telha Ondulada V8","10:40","11:00","TU001","Produção","TU",""
"2026-02-26","Perf. Telha Ondulada V8","11:00","12:10","TU002","Carregamento de bobina/matéria prima","IND",""
"2026-02-26","Perf. Telha Ondulada V8","12:10","13:10","PP006","Refeição (Almoço, Jantar e Lanche)","PP",""
"2026-02-26","Perf. Telha Ondulada V8","13:10","14:20","TU002","Carregamento de bobina/matéria prima","IND",""
"2026-02-26","Perf. Telha Ondulada V8","14:20","14:50","TU001","Produção","TU",""
"2026-02-26","Perf. Telha Ondulada V8","14:50","15:50","TU001","Produção","TU",""
"2026-02-26","Perf. Telha Ondulada V8","15:50","16:10","TU001","Produção","TU",""
"2026-02-26","Perf. Telha Ondulada V8","16:10","16:48","IN024","Aguardando equipamento compartilhado","IND",""
"2026-02-05","Prensa Recorte 01","07:00","07:08","IN038","Aguardando a entrega de EPI","IND",""
"2026-02-05","Prensa Recorte 01","07:08","07:25","IN016","Falta de colaborador","IND",""
"2026-02-05","Prensa Recorte 01","07:25","08:10","TU001","Produção","TU",""
"2026-02-05","Prensa Recorte 01","08:10","08:15","TU002","Carregamento de bobina/matéria prima","IND",""
"2026-02-05","Prensa Recorte 01","08:15","09:30","TU001","Produção","TU",""
"2026-02-05","Prensa Recorte 01","09:30","09:35","TU002","Carregamento de bobina/matéria prima","IND",""
"2026-02-05","Prensa Recorte 01","09:35","10:30","TU001","Produção","TU",""
"2026-02-05","Prensa Recorte 01","10:30","10:35","TU002","Carregamento de bobina/matéria prima","IND",""
"2026-02-05","Prensa Recorte 01","10:35","11:30","TU001","Produção","TU",""
"2026-02-04","Prensa Recorte 02","11:30","12:30","PP006","Refeição (Almoço, Jantar e Lanche)","PP",""
"2026-02-04","Prensa Recorte 02","12:30","12:45","IN017","Espera por empilhadeira","IND",""
"2026-02-04","Prensa Recorte 02","12:45","14:00","TU001","Produção","TU",""
"2026-02-04","Prensa Recorte 02","14:00","14:37","IN014","Falta de matéria prima","IND",""
"2026-02-04","Prensa Recorte 02","14:37","15:00","TU001","Produção","TU",""
"2026-02-04","Prensa Recorte 02","15:00","14:48","IN033","Revezamento","IND",""
"2026-02-05","Prensa Recorte 02","07:00","07:10","IN038","Aguardando a entrega de EPI","IND",""
"2026-02-05","Prensa Recorte 02","07:10","10:30","TU001","Produção","TU",""
"2026-02-05","Prensa Recorte 02","10:30","11:30","IN033","Revezamento","IND",""
"2026-02-05","Prensa Recorte 02","11:30","12:30","PP006","Refeição (Almoço, Jantar e Lanche)","PP",""
"2026-02-05","Prensa Recorte 02","12:30","16:10","TU001","Produção","TU",""
"2026-02-05","Prensa Recorte 02","16:10","16:20","TU002","Carregamento de bobina/matéria prima","IND",""
"2026-02-05","Prensa Recorte 02","16:20","16:48","TU001","Produção","TU",""
"2026-02-03","Prensa Estampa 04","05:00","06:40","IN033","Revezamento","IND",""
"2026-02-03","Prensa Estampa 04","06:40","07:00","PP006","Refeição (Almoço, Jantar e Lanche)","PP",""
"2026-02-03","Prensa Estampa 04","07:00","10:30","TU001","Produção","TU",""
"2026-02-03","Prensa Estampa 04","10:30","11:30","PP006","Refeição (Almoço, Jantar e Lanche)","PP",""
"2026-02-03","Prensa Estampa 04","11:30","12:50","IN033","Revezamento","IND",""
"2026-02-03","Prensa Estampa 04","12:50","16:48","TU001","Produção","TU",""
"2026-02-04","Prensa Estampa 04","05:00","06:40","IN033","Revezamento","IND",""
"2026-02-04","Prensa Estampa 04","06:40","07:00","PP006","Refeição (Almoço, Jantar e Lanche)","PP",""
"2026-02-04","Prensa Estampa 04","07:00","10:30","TU001","Produção","TU",""
"2026-02-04","Prensa Estampa 04","10:30","11:30","PP006","Refeição (Almoço, Jantar e Lanche)","PP",""
"2026-02-04","Prensa Estampa 04","11:30","12:35","IN033","Revezamento","IND",""
"2026-02-04","Prensa Estampa 04","12:35","16:48","TU001","Produção","TU",""
"2026-02-04","Prensa Estampa 09","05:00","06:40","TU001","Produção","TU",""
"2026-02-04","Prensa Estampa 09","05:00","06:40","TU001","Produção","TU",""
"2026-02-04","Prensa Estampa 09","06:40","07:00","PP006","Refeição (Almoço, Jantar e Lanche)","PP",""
"2026-02-04","Prensa Estampa 09","07:00","16:48","TU001","Produção","TU",""
"2026-02-06","Prensa Estampa 04","05:00","06:40","IN033","Revezamento","IND",""
"2026-02-06","Prensa Estampa 04","06:40","07:00","PP006","Refeição (Almoço, Jantar e Lanche)","PP",""
"2026-02-06","Prensa Estampa 04","07:00","07:25","IN001","Diálogo de Segurança do Trabalho (DDS)","IND",""
"2026-02-06","Prensa Estampa 04","07:25","08:45","TU001","Produção","TU",""
"2026-02-06","Prensa Estampa 04","08:45","10:30","TU001","Produção","TU",""
"2026-02-06","Prensa Estampa 04","10:30","11:30","PP006","Refeição (Almoço, Jantar e Lanche)","PP",""
"2026-02-06","Prensa Estampa 04","11:30","12:32","IN033","Revezamento","IND",""
"2026-02-06","Prensa Estampa 04","12:32","16:48","TU001","Produção","TU",""
"2026-02-05","Prensa Estampa 04","05:00","06:40","IN033","Revezamento","IND",""
"2026-02-05","Prensa Estampa 04","06:40","07:00","PP006","Refeição (Almoço, Jantar e Lanche)","PP",""
"2026-02-05","Prensa Estampa 04","07:00","09:15","TU001","Produção","TU",""
"2026-02-05","Prensa Estampa 04","09:15","09:35","IN005","Manutenção Corretiva","IND",""
"2026-02-05","Prensa Estampa 04","09:35","10:30","TU001","Produção","TU",""
"2026-02-05","Prensa Estampa 04","10:30","11:30","PP006","Refeição (Almoço, Jantar e Lanche)","PP",""
"2026-02-05","Prensa Estampa 04","11:30","12:35","IN033","Revezamento","IND",""
"2026-02-05","Prensa Estampa 04","12:35","16:48","TU001","Produção","TU",""
"2026-02-06","Prensa Estampa 09","05:00","06:40","TU001","Produção","TU",""
"2026-02-06","Prensa Estampa 09","06:40","07:00","PP006","Refeição (Almoço, Jantar e Lanche)","PP",""
"2026-02-06","Prensa Estampa 09","11:30","12:30","PP006","Refeição (Almoço, Jantar e Lanche)","PP",""
"2026-02-06","Prensa Estampa 09","12:30","16:48","TU001","Produção","TU",""
"2026-02-05","Prensa Estampa 09","05:00","06:40","TU001","Produção","TU",""
"2026-02-05","Prensa Estampa 09","06:40","07:00","PP006","Refeição (Almoço, Jantar e Lanche)","PP",""
"2026-02-05","Prensa Estampa 09","07:00","11:30","TU001","Produção","TU",""
"2026-02-05","Prensa Estampa 09","11:30","12:30","PP006","Refeição (Almoço, Jantar e Lanche)","PP",""
"2026-02-05","Prensa Estampa 09","12:30","16:48","TU001","Produção","TU",""
"2026-02-09","Prensa Recorte 01","07:00","07:15","IN038","Aguardando a entrega de EPI","IND",""
"2026-02-09","Prensa Recorte 01","07:15","08:10","TU001","Produção","TU",""
"2026-02-09","Prensa Recorte 01","08:10","08:15","TU002","Carregamento de bobina/matéria prima","IND",""
"2026-02-09","Prensa Recorte 01","08:15","09:00","TU001","Produção","TU",""
"2026-02-09","Prensa Recorte 01","09:00","09:05","TU002","Carregamento de bobina/matéria prima","IND",""
"2026-02-09","Prensa Recorte 01","09:05","10:00","TU001","Produção","TU",""
"2026-02-09","Prensa Recorte 01","10:00","10:00","TU002","Carregamento de bobina/matéria prima","IND",""
"2026-02-09","Prensa Recorte 01","10:00","10:05","TU002","Carregamento de bobina/matéria prima","IND",""
"2026-02-09","Prensa Recorte 01","10:05","11:00","TU001","Produção","TU",""
"2026-02-09","Prensa Recorte 01","11:00","11:10","TU002","Carregamento de bobina/matéria prima","IND",""
"2026-02-09","Prensa Recorte 01","11:10","11:30","TU001","Produção","TU",""
"2026-02-09","Prensa Recorte 01","11:30","12:30","PP006","Refeição (Almoço, Jantar e Lanche)","PP",""
"2026-02-09","Prensa Recorte 01","12:30","13:30","TU001","Produção","TU",""
"2026-02-09","Prensa Recorte 01","13:30","14:10","TU004","Retirada de Material","TU",""
"2026-02-09","Prensa Recorte 01","14:10","14:15","TU002","Carregamento de bobina/matéria prima","IND",""
"2026-02-09","Prensa Recorte 01","14:15","15:00","TU001","Produção","TU",""
"2026-02-09","Prensa Recorte 01","15:00","15:00","TU002","Carregamento de bobina/matéria prima","IND",""
"2026-02-09","Prensa Recorte 01","15:00","16:00","TU001","Produção","TU",""
"2026-02-09","Prensa Recorte 01","16:00","16:05","TU002","Carregamento de bobina/matéria prima","IND",""
"2026-02-09","Prensa Recorte 01","16:05","16:48","TU001","Produção","TU",""
"2026-02-06","Prensa Recorte 01","07:00","07:30","IN001","Diálogo de Segurança do Trabalho (DDS)","IND",""
"2026-02-06","Prensa Recorte 01","07:30","08:10","TU001","Produção","TU",""
"2026-02-06","Prensa Recorte 01","08:10","08:15","TU002","Carregamento de bobina/matéria prima","IND",""
"2026-02-06","Prensa Recorte 01","08:15","09:30","TU001","Produção","TU",""
"2026-02-06","Prensa Recorte 01","09:30","09:35","TU002","Carregamento de bobina/matéria prima","IND",""
"2026-02-06","Prensa Recorte 01","09:35","10:40","TU001","Produção","TU",""
"2026-02-06","Prensa Recorte 01","10:40","10:45","TU002","Carregamento de bobina/matéria prima","IND",""
"2026-02-06","Prensa Recorte 01","10:45","11:30","TU001","Produção","TU",""
"2026-02-06","Prensa Recorte 01","11:30","12:30","PP006","Refeição (Almoço, Jantar e Lanche)","PP",""
"2026-02-06","Prensa Recorte 01","12:30","13:10","TU001","Produção","TU",""
"2026-02-06","Prensa Recorte 01","13:10","13:15","TU002","Carregamento de bobina/matéria prima","IND",""
"2026-02-06","Prensa Recorte 01","13:15","14:20","TU001","Produção","TU",""
"2026-02-06","Prensa Recorte 01","14:20","14:25","TU002","Carregamento de bobina/matéria prima","IND",""
"2026-02-06","Prensa Recorte 01","14:25","15:00","TU001","Produção","TU",""
"2026-02-06","Prensa Recorte 01","15:00","15:05","TU002","Carregamento de bobina/matéria prima","IND",""
"2026-02-06","Prensa Recorte 01","15:05","16:00","TU001","Produção","TU",""
"2026-02-06","Prensa Recorte 01","16:00","16:05","TU002","Carregamento de bobina/matéria prima","IND",""
"2026-02-06","Prensa Recorte 01","16:05","16:48","TU001","Produção","TU",""
"2026-02-09","Rodadeira 01","07:00","09:40","TU001","Produção","TU",""
"2026-02-09","Rodadeira 01","09:40","11:30","TU001","Produção","TU",""
"2026-02-09","Rodadeira 01","11:30","12:30","PP006","Refeição (Almoço, Jantar e Lanche)","PP",""
"2026-02-09","Rodadeira 01","07:00","07:30","IN001","Diálogo de Segurança do Trabalho (DDS)","IND",""
"2026-02-09","Rodadeira 01","07:30","10:30","TU001","Produção","TU",""
"2026-02-09","Rodadeira 01","10:30","11:30","PP006","Refeição (Almoço, Jantar e Lanche)","PP",""
"2026-02-09","Rodadeira 01","11:30","16:48","TU001","Produção","TU",""
"2026-02-09","Rodadeira 02","07:00","09:30","TU001","Produção","TU",""
"2026-02-09","Rodadeira 02","09:30","11:30","TU001","Produção","TU",""
"2026-02-09","Rodadeira 02","11:30","12:30","PP006","Refeição (Almoço, Jantar e Lanche)","PP",""
"2026-02-09","Rodadeira 02","12:30","16:48","TU001","Produção","TU",""
"2026-02-07","Rodadeira 02","07:00","07:40","IN001","Diálogo de Segurança do Trabalho (DDS)","IND",""
"2026-02-07","Rodadeira 02","07:40","08:00","IN021","Organização do setor - 5S","IND",""
"2026-02-07","Rodadeira 02","08:00","11:30","TU001","Produção","TU",""
"2026-02-07","Rodadeira 02","11:30","12:30","PP006","Refeição (Almoço, Jantar e Lanche)","PP",""
"2026-02-07","Rodadeira 02","12:30","16:00","TU001","Produção","TU",""
"2026-02-07","Rodadeira 02","16:00","16:48","IN033","Revezamento","IND",""
"2026-02-06","Prensa Debrum 03","07:00","07:20","IN001","Diálogo de Segurança do Trabalho (DDS)","IND",""
"2026-02-06","Prensa Debrum 03","07:20","08:35","TU001","Produção","TU",""
"2026-02-06","Prensa Debrum 03","08:35","08:40","TU004","Retirada de Material","TU",""
"2026-02-06","Prensa Debrum 03","08:40","10:00","TU001","Produção","TU",""
"2026-02-06","Prensa Debrum 03","10:00","10:05","TU004","Retirada de Material","TU",""
"2026-02-06","Prensa Debrum 03","10:05","11:05","TU001","Produção","TU",""
"2026-02-06","Prensa Debrum 03","11:05","11:10","TU004","Retirada de Material","TU",""
"2026-02-06","Prensa Debrum 03","11:10","11:30","IN014","Falta de matéria prima","IND",""
"2026-02-06","Prensa Debrum 03","11:30","12:30","PP006","Refeição (Almoço, Jantar e Lanche)","PP",""
"2026-02-06","Prensa Debrum 03","12:30","16:48","TU001","Produção","TU",""
"2026-02-09","Prensa Debrum 03","07:00","10:10","TU001","Produção","TU",""
"2026-02-09","Prensa Debrum 03","10:10","10:45","RE002","Inspeção ou Troca Ferramental","RET",""
"2026-02-09","Prensa Debrum 03","10:45","11:30","TU001","Produção","TU",""
"2026-02-09","Prensa Debrum 03","11:30","12:30","PP006","Refeição (Almoço, Jantar e Lanche)","PP",""
"2026-02-09","Prensa Debrum 03","12:30","16:48","TU001","Produção","TU",""
"2026-02-09","Rodadeira 01","07:00","07:10","IN038","Aguardando a entrega de EPI","IND",""
"2026-02-09","Rodadeira 01","07:10","11:30","IN033","Revezamento","IND",""
"2026-02-09","Rodadeira 01","11:30","12:30","PP006","Refeição (Almoço, Jantar e Lanche)","PP",""
"2026-02-09","Rodadeira 01","12:30","16:48","IN033","Revezamento","IND",""
"2026-01-09","Rodadeira 03","07:30","11:30","TU001","Produção","TU",""
"2026-01-09","Rodadeira 03","11:30","12:30","PP006","Refeição (Almoço, Jantar e Lanche)","PP",""
"2026-01-09","Rodadeira 03","12:30","16:48","TU001","Produção","TU",""
"2026-02-06","Rodadeira 03","07:00","07:30","TU001","Produção","TU",""
"2026-02-06","Rodadeira 03","07:30","08:00","IN001","Diálogo de Segurança do Trabalho (DDS)","IND",""
"2026-02-06","Rodadeira 03","08:00","11:30","TU001","Produção","TU",""
"2026-02-06","Rodadeira 03","11:30","12:30","PP006","Refeição (Almoço, Jantar e Lanche)","PP",""
"2026-02-06","Rodadeira 03","12:30","16:48","TU001","Produção","TU",""
"2026-02-06","Prensa Recorte 02","07:00","07:20","IN001","Diálogo de Segurança do Trabalho (DDS)","IND",""
"2026-02-06","Prensa Recorte 02","07:20","07:25","IN038","Aguardando a entrega de EPI","IND",""
"2026-02-06","Prensa Recorte 02","07:25","11:30","TU001","Produção","TU",""
"2026-02-06","Prensa Recorte 02","11:30","12:30","PP006","Refeição (Almoço, Jantar e Lanche)","PP",""
"2026-02-06","Prensa Recorte 02","12:30","15:00","TU001","Produção","TU",""
"2026-02-06","Prensa Recorte 02","15:00","16:48","IN033","Revezamento","IND",""
"2026-02-10","Prensa Estampa 09","05:00","06:40","TU001","Produção","TU",""
"2026-02-10","Prensa Estampa 09","06:40","07:00","PP006","Refeição (Almoço, Jantar e Lanche)","PP",""
"2026-02-10","Prensa Estampa 09","07:00","11:50","TU001","Produção","TU",""
"2026-02-10","Prensa Estampa 09","11:50","12:10","IN017","Espera por empilhadeira","IND",""
"2026-02-10","Prensa Estampa 09","12:10","14:30","TU001","Produção","TU",""
"2026-02-10","Prensa Estampa 09","14:30","15:00","IN007","Treinamento / Reunião Geral","IND",""
"2026-02-10","Prensa Estampa 09","15:00","16:48","TU001","Produção","TU",""
"2026-02-11","Prensa Estampa 09","05:00","06:40","TU001","Produção","TU",""
"2026-02-11","Prensa Estampa 09","06:40","07:00","PP006","Refeição (Almoço, Jantar e Lanche)","PP",""
"2026-02-11","Prensa Estampa 09","07:00","14:30","TU001","Produção","TU",""
"2026-02-11","Prensa Estampa 09","14:30","15:10","IN017","Espera por empilhadeira","IND",""
"2026-02-11","Prensa Estampa 09","15:10","16:48","TU001","Produção","TU",""
"2026-02-09","Prensa Estampa 09","05:00","07:20","IN005","Manutenção Corretiva","IND",""
"2026-02-09","Prensa Estampa 09","07:20","14:30","TU001","Produção","TU",""
"2026-02-09","Prensa Estampa 09","14:30","16:48","IN005","Manutenção Corretiva","IND",""
"2026-02-10","Prensa Estampa 04","05:00","06:40","TU001","Produção","TU",""
"2026-02-10","Prensa Estampa 04","06:40","07:00","PP006","Refeição (Almoço, Jantar e Lanche)","PP",""
"2026-02-10","Prensa Estampa 04","07:00","10:30","TU001","Produção","TU",""
"2026-02-10","Prensa Estampa 04","10:30","11:30","PP006","Refeição (Almoço, Jantar e Lanche)","PP",""
"2026-02-10","Prensa Estampa 04","11:30","11:50","TU001","Produção","TU",""
"2026-02-10","Prensa Estampa 04","11:50","12:14","IN017","Espera por empilhadeira","IND",""
"2026-02-10","Prensa Estampa 04","12:14","14:30","TU001","Produção","TU",""
"2026-02-10","Prensa Estampa 04","14:30","15:00","IN007","Treinamento / Reunião Geral","IND",""
"2026-02-10","Prensa Estampa 04","15:00","16:48","IN033","Revezamento","IND",""
"2026-02-09","Prensa Estampa 04","05:00","06:40","TU001","Produção","TU",""
"2026-02-09","Prensa Estampa 04","06:40","07:00","PP006","Refeição (Almoço, Jantar e Lanche)","PP",""
"2026-02-09","Prensa Estampa 04","07:00","07:25","TU001","Produção","TU",""
"2026-02-09","Prensa Estampa 04","07:25","12:40","IN033","Revezamento","IND",""
"2026-02-09","Prensa Estampa 04","12:40","16:48","TU001","Produção","TU",""
"2026-02-10","Prensa Recorte 01","07:00","07:08","IN038","Aguardando a entrega de EPI","IND",""
"2026-02-10","Prensa Recorte 01","07:08","07:19","IN014","Falta de matéria prima","IND",""
"2026-02-10","Prensa Recorte 01","07:19","08:00","TU001","Produção","TU",""
"2026-02-10","Prensa Recorte 01","08:00","08:05","TU002","Carregamento de bobina/matéria prima","IND",""
"2026-02-10","Prensa Recorte 01","08:05","09:20","TU001","Produção","TU",""
"2026-02-10","Prensa Recorte 01","09:20","09:25","TU002","Carregamento de bobina/matéria prima","IND",""
"2026-02-10","Prensa Recorte 01","09:25","10:30","TU001","Produção","TU",""
"2026-02-10","Prensa Recorte 01","10:30","10:40","TU004","Retirada de Material","TU",""
"2026-02-10","Prensa Recorte 01","10:40","11:30","TU001","Produção","TU",""
"2026-02-10","Prensa Recorte 01","11:30","12:30","PP006","Refeição (Almoço, Jantar e Lanche)","PP",""
"2026-02-10","Prensa Recorte 01","12:30","13:10","TU001","Produção","TU",""
"2026-02-10","Prensa Recorte 01","13:10","13:15","TU002","Carregamento de bobina/matéria prima","IND",""
"2026-02-10","Prensa Recorte 01","13:15","14:00","TU001","Produção","TU",""
"2026-02-10","Prensa Recorte 01","14:00","14:30","TU002","Carregamento de bobina/matéria prima","IND",""
"2026-02-10","Prensa Recorte 01","14:30","15:00","IN007","Treinamento / Reunião Geral","IND",""
"2026-02-10","Prensa Recorte 01","15:00","16:48","IN033","Revezamento","IND",""
"2026-02-11","Prensa Recorte 01","07:00","07:15","IN038","Aguardando a entrega de EPI","IND",""
"2026-02-11","Prensa Recorte 01","07:15","08:00","TU001","Produção","TU",""
"2026-02-11","Prensa Recorte 01","08:00","08:05","TU002","Carregamento de bobina/matéria prima","IND",""
"2026-02-11","Prensa Recorte 01","08:05","09:20","TU001","Produção","TU",""
"2026-02-11","Prensa Recorte 01","09:20","09:25","TU002","Carregamento de bobina/matéria prima","IND",""
"2026-02-11","Prensa Recorte 01","09:25","10:50","TU001","Produção","TU",""
"2026-02-11","Prensa Recorte 01","10:50","10:55","TU002","Carregamento de bobina/matéria prima","IND",""
"2026-02-11","Prensa Recorte 01","10:55","11:30","TU001","Produção","TU",""
"2026-02-11","Prensa Recorte 01","11:30","12:30","PP006","Refeição (Almoço, Jantar e Lanche)","PP",""
"2026-02-11","Prensa Recorte 01","12:30","13:10","TU001","Produção","TU",""
"2026-02-11","Prensa Recorte 01","13:10","13:15","TU002","Carregamento de bobina/matéria prima","IND",""
"2026-02-11","Prensa Recorte 01","13:15","14:20","TU001","Produção","TU",""
"2026-02-11","Prensa Recorte 01","14:20","14:25","TU002","Carregamento de bobina/matéria prima","IND",""
"2026-02-11","Prensa Recorte 01","14:25","15:00","TU001","Produção","TU",""
"2026-02-11","Prensa Recorte 01","15:00","15:05","TU002","Carregamento de bobina/matéria prima","IND",""
"2026-02-11","Prensa Recorte 01","15:05","16:00","TU001","Produção","TU",""
"2026-02-11","Prensa Recorte 01","16:00","16:05","TU002","Carregamento de bobina/matéria prima","IND",""
"2026-02-11","Prensa Recorte 01","16:05","16:48","TU001","Produção","TU",""
"2026-02-10","Rodadeira 01","07:00","07:42","RE002","Inspeção ou Troca Ferramental","RET",""
"2026-02-10","Rodadeira 01","07:42","10:30","TU001","Produção","TU",""
"2026-02-10","Rodadeira 01","10:30","11:30","PP006","Refeição (Almoço, Jantar e Lanche)","PP",""
"2026-02-10","Rodadeira 01","11:30","13:30","TU001","Produção","TU",""
"2026-02-11","Rodadeira 01","07:00","11:30","IN014","Falta de matéria prima","IND",""
"2026-02-11","Rodadeira 01","11:30","12:30","PP006","Refeição (Almoço, Jantar e Lanche)","PP",""
"2026-02-11","Rodadeira 01","12:30","15:00","TU001","Produção","TU",""
"2026-02-10","Prensa Debrum 03","07:00","07:15","IN016","Falta de colaborador","IND",""
"2026-02-10","Prensa Debrum 03","07:15","11:10","TU001","Produção","TU",""
"2026-02-10","Prensa Debrum 03","11:10","11:30","RE008","Regulagem-Problema Equipamento","RET",""
"2026-02-10","Prensa Debrum 03","11:30","12:30","PP006","Refeição (Almoço, Jantar e Lanche)","PP",""
"2026-02-10","Prensa Debrum 03","12:30","13:30","RE008","Regulagem-Problema Equipamento","RET",""
"2026-02-10","Prensa Debrum 03","13:30","14:30","TU001","Produção","TU",""
"2026-02-10","Prensa Debrum 03","14:30","14:40","TU004","Retirada de Material","TU",""
"2026-02-10","Prensa Debrum 03","14:40","15:00","IN007","Treinamento / Reunião Geral","IND",""
"2026-02-10","Prensa Debrum 03","15:00","16:25","TU001","Produção","TU",""
"2026-02-10","Prensa Debrum 03","16:25","16:30","TU004","Retirada de Material","TU",""
"2026-02-10","Prensa Debrum 03","16:30","16:48","TU001","Produção","TU",""
"2026-02-11","Prensa Debrum 03","07:00","07:15","IN014","Falta de matéria prima","IND",""
"2026-02-11","Prensa Debrum 03","07:15","08:15","IN033","Revezamento","IND",""
"2026-02-11","Prensa Debrum 03","08:15","11:05","TU001","Produção","TU",""
"2026-02-11","Prensa Debrum 03","11:05","11:15","IN014","Falta de matéria prima","IND",""
"2026-02-11","Prensa Debrum 03","11:15","11:30","TU001","Produção","TU",""
"2026-02-11","Prensa Debrum 03","11:30","12:30","PP006","Refeição (Almoço, Jantar e Lanche)","PP",""
"2026-02-11","Prensa Debrum 03","12:30","13:25","TU001","Produção","TU",""
"2026-02-11","Prensa Debrum 03","13:25","13:30","TU004","Retirada de Material","TU",""
"2026-02-11","Prensa Debrum 03","13:30","14:30","TU001","Produção","TU",""
"2026-02-11","Prensa Debrum 03","14:30","14:35","TU004","Retirada de Material","TU",""
"2026-02-11","Prensa Debrum 03","14:35","15:00","TU001","Produção","TU",""
"2026-02-11","Prensa Debrum 03","15:00","16:48","IN033","Revezamento","IND",""
"2026-02-10","Rodadeira 01","07:00","07:10","IN038","Aguardando a entrega de EPI","IND",""
